strikes_acc(%),tkd_acc(%),kd_avg,avg_fgt_t,standing_str(%),clinch_str(%),ground_str(%),head_str(%),body_str(%),leg_str(%),ko/tko(%),dec(%),encoded_target
0.37244897959183676,0.0,0.0,0.2621111677715452,0.74,0.26,0.0,0.48,0.45,0.07,0.67,0.33,7
0.3555018137847642,0.0,1.16,0.6200917899031108,0.87,0.05,0.08,0.62,0.15,0.23,0.0,0.0,7
0.3190348525469169,0.0,0.0,0.7103518612952576,0.57,0.28,0.15,0.82,0.16,0.03,0.0,0.0,7
0.5194805194805194,0.09090909090909091,0.0,0.7450280469148395,0.76,0.1,0.15,0.61,0.13,0.27,0.11,0.56,7
0.625,0.0,0.0,0.23610402855685877,1.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,7
0.3173713703515028,0.0,0.22,0.5553289138194799,0.74,0.11,0.15,0.69,0.15,0.16,0.0,0.0,7
0.5365126676602087,0.04,0.2,0.5181030086690465,0.83,0.04,0.13,0.65,0.22,0.13,0.5,0.5,5
0.4304449648711944,0.26666666666666666,0.22,0.65068842427333,0.82,0.14,0.04,0.6,0.17,0.23,0.26,0.63,3
0.5059523809523809,0.3157894736842105,0.0,0.7450280469148395,0.8,0.12,0.08,0.81,0.12,0.07,0.5,0.17,3
0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.67,0.0,0.0,7
0.6923076923076923,0.0,0.0,0.20244773074961758,0.0,0.22,0.78,0.64,0.33,0.03,0.0,0.0,7
0.35934550031466334,0.07142857142857142,0.0,0.5981642019377869,0.88,0.07,0.05,0.6,0.15,0.26,0.29,0.43,4
0.29411764705882354,0.0,0.0,0.7450280469148395,0.94,0.06,0.0,0.58,0.17,0.25,0.0,0.0,7
0.4083885209713024,0.21818181818181817,0.29,0.7210606833248343,0.84,0.05,0.11,0.75,0.15,0.1,0.24,0.24,0
0.36855670103092786,1.0,0.7,0.34268230494645596,0.83,0.05,0.12,0.59,0.25,0.15,0.21,0.14,6
0.42805755395683454,0.0,1.02,0.35492095869454365,0.66,0.26,0.08,0.53,0.26,0.21,0.73,0.0,7
0.5604751619870411,0.0,0.7,0.4543600203977563,0.57,0.34,0.09,0.37,0.28,0.35,0.0,0.0,7
0.4523809523809524,0.0,0.0,0.35084140744518105,0.58,0.07,0.35,0.54,0.21,0.25,0.0,0.0,7
0.3333333333333333,0.0,0.0,0.08567057623661396,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,7
0.5340314136125655,0.10526315789473684,0.42,0.4135645079041306,0.76,0.07,0.17,0.59,0.25,0.15,0.24,0.19,3
0.6317567567567568,0.0,0.5,0.7450280469148395,0.9,0.09,0.01,0.62,0.1,0.28,0.0,0.0,3
0.3770764119601329,0.0,0.77,0.33860275369709336,0.51,0.26,0.22,0.84,0.15,0.01,0.0,0.0,7
0.45348837209302323,0.0,0.0,0.7450280469148395,0.18,0.05,0.77,0.77,0.05,0.18,0.0,0.0,7
0.5263157894736842,0.0,0.0,0.1514533401325854,0.0,0.9,0.1,0.2,0.2,0.6,0.0,0.0,7
0.4903100775193798,0.2542372881355932,0.0,0.6114227434982153,0.54,0.13,0.34,0.88,0.09,0.03,0.13,0.5,7
0.26606875934230195,0.0,1.0,0.3533911269760327,0.67,0.18,0.15,0.74,0.24,0.02,0.0,0.0,7
0.26422764227642276,0.0,0.0,0.3131055583885773,0.98,0.0,0.02,0.54,0.17,0.29,0.43,0.0,7
0.0,0.0,0.0,0.24018357980622135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.49906191369606,0.0,0.13,0.6139724630290668,0.58,0.16,0.26,0.58,0.18,0.24,0.0,0.0,7
0.39901477832512317,0.0,0.61,0.21213666496685366,0.41,0.06,0.53,0.75,0.17,0.07,0.0,0.0,7
0.35714285714285715,0.0,0.0,0.36460989291177975,0.8,0.2,0.0,0.67,0.1,0.23,0.75,0.25,7
0.41028128031037825,0.11428571428571428,0.36,0.40030596634370225,0.77,0.07,0.16,0.66,0.16,0.18,0.33,0.25,1
0.49206349206349204,0.0,2.02,0.1550229474757777,0.65,0.03,0.32,0.71,0.16,0.13,0.0,0.0,7
0.3857605177993528,0.02631578947368421,0.53,0.6211116777154514,0.89,0.08,0.04,0.7,0.18,0.11,0.2,0.33,5
0.4251497005988024,0.0,1.04,0.3569607343192249,0.53,0.26,0.21,0.56,0.2,0.25,0.0,0.0,7
0.21978021978021978,0.0,0.0,0.45130035696073434,0.73,0.28,0.0,0.8,0.05,0.15,0.0,0.0,7
0.30158730158730157,0.0,0.0,0.4181540030596635,1.0,0.0,0.0,0.58,0.32,0.11,0.0,0.0,7
0.46534653465346537,0.0,0.67,0.29015808261091286,0.26,0.28,0.47,0.71,0.17,0.12,0.0,0.0,7
0.7209302325581395,0.0,0.49,0.31157572667006633,0.14,0.13,0.73,0.72,0.22,0.06,0.0,0.0,7
0.45901639344262296,0.5,0.0,0.3977562468128506,0.71,0.25,0.04,0.64,0.21,0.14,0.0,0.0,7
0.6470588235294118,0.0,0.0,0.44518103008669047,0.49,0.49,0.02,0.42,0.36,0.22,0.14,0.64,5
0.8163265306122449,0.0,1.57,0.4558898521162672,0.6,0.38,0.03,0.35,0.63,0.03,0.0,0.0,7
0.5352112676056338,0.0,5.17,0.10963793982661908,0.74,0.13,0.13,0.68,0.13,0.18,0.7,0.0,0
0.3409090909090909,0.0,1.06,0.3391126976032637,0.63,0.07,0.3,0.6,0.27,0.13,0.0,0.25,7
0.4608695652173913,0.0,0.0,0.7450280469148395,0.47,0.47,0.06,0.49,0.23,0.28,0.07,0.86,7
0.46965699208443273,0.06060606060606061,1.29,0.46098929117797044,0.76,0.1,0.14,0.57,0.22,0.21,0.38,0.31,0
0.398576512455516,0.0,0.0,0.7450280469148395,0.94,0.06,0.0,0.57,0.27,0.16,0.1,0.7,2
0.5213675213675214,0.0,0.0,0.553799082100969,0.07,0.16,0.77,0.79,0.16,0.05,0.0,0.0,7
0.48750529436679374,0.25,0.45,0.5614482406935237,0.75,0.17,0.08,0.7,0.14,0.16,0.61,0.28,5
0.5490196078431373,0.2,0.39,0.4543600203977563,0.86,0.13,0.01,0.42,0.43,0.15,0.22,0.22,1
0.34235976789168276,0.20212765957446807,0.0,0.5430902600713922,0.86,0.11,0.03,0.82,0.1,0.08,0.1,0.14,7
0.5912806539509536,0.06976744186046512,0.17,0.6073431922488527,0.47,0.04,0.49,0.67,0.27,0.06,0.0,0.4,3
0.5555555555555556,0.0,0.0,0.38806731259561456,0.5,0.1,0.4,0.4,0.1,0.5,0.5,0.13,7
0.2840909090909091,0.0,0.0,0.31208567057623665,0.76,0.24,0.0,0.48,0.24,0.28,0.0,0.0,7
0.4230769230769231,0.0,0.93,0.39112697603263646,0.95,0.05,0.0,0.8,0.18,0.02,0.33,0.33,7
0.5788655788655789,0.38636363636363635,1.28,0.3131055583885773,0.36,0.26,0.38,0.76,0.11,0.14,0.86,0.14,7
0.6190476190476191,0.08333333333333333,0.25,0.5956144824069354,0.55,0.2,0.25,0.58,0.29,0.13,0.31,0.46,3
0.40186915887850466,0.0,0.53,0.3921468638449771,0.6,0.22,0.19,0.56,0.23,0.21,0.33,0.33,7
0.39571491036292084,0.11764705882352941,0.42,0.7164711881693014,0.93,0.01,0.06,0.78,0.13,0.09,0.48,0.43,1
0.38095238095238093,0.0,0.0,0.2075471698113208,1.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,7
0.47474747474747475,0.0,0.0,0.7450280469148395,0.19,0.77,0.04,0.38,0.09,0.53,0.13,0.25,7
0.47789473684210526,0.0,0.71,0.6950535441101479,0.71,0.04,0.24,0.57,0.16,0.27,0.71,0.14,3
0.5157232704402516,0.0,0.52,0.709331973482917,0.77,0.22,0.01,0.56,0.28,0.16,0.0,0.0,7
0.5462012320328542,0.0,0.0,0.6042835288118308,0.44,0.22,0.35,0.45,0.13,0.42,0.0,0.0,7
0.4030249110320285,0.1953125,0.0,0.6721060683324835,0.55,0.14,0.32,0.74,0.15,0.12,0.2,0.6,7
0.47019867549668876,0.0,0.0,0.26313105558388583,0.42,0.55,0.03,0.23,0.45,0.32,0.0,0.0,7
0.46860986547085204,0.09090909090909091,0.0,0.6481387047424784,0.67,0.08,0.25,0.63,0.21,0.17,0.25,0.38,1
0.3906633906633907,0.2692307692307692,0.39,0.5971443141254462,0.75,0.1,0.15,0.56,0.21,0.23,0.47,0.13,0
0.3418803418803419,0.0,0.0,0.4416114227434983,0.68,0.3,0.03,0.3,0.25,0.45,0.0,0.0,7
0.4552238805970149,0.0,0.0,0.7450280469148395,0.87,0.11,0.02,0.63,0.3,0.07,0.55,0.45,5
0.4753623188405797,0.11764705882352941,0.0,0.5436002039775625,0.77,0.2,0.02,0.6,0.28,0.12,0.0,0.5,1
0.41232227488151657,0.0,0.0,0.5956144824069354,0.28,0.17,0.55,0.56,0.38,0.06,0.0,0.0,7
0.6228287841191067,1.0,1.48,0.28811830698623153,0.92,0.06,0.02,0.59,0.21,0.2,0.57,0.29,2
0.37254901960784315,0.0,0.0,0.5191228964813871,0.74,0.21,0.05,0.68,0.03,0.29,0.13,0.5,7
0.5204081632653061,0.0,0.61,0.2911779704232535,0.61,0.13,0.26,0.73,0.23,0.05,0.29,0.41,2
0.40076335877862596,0.0,0.0,0.7450280469148395,0.99,0.01,0.0,0.75,0.11,0.13,0.6,0.3,3
0.344,0.0,0.0,0.4992350841407445,0.44,0.02,0.53,0.51,0.35,0.14,0.0,0.0,7
0.5108695652173914,0.0,0.0,0.7450280469148395,0.68,0.32,0.0,0.51,0.26,0.23,0.0,0.0,7
0.4267515923566879,0.07142857142857142,0.0,0.6675165731769507,0.89,0.08,0.03,0.54,0.25,0.21,0.13,0.56,3
0.6268656716417911,0.0,0.0,0.41050484446710866,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
0.44717444717444715,0.0,0.0,0.5981642019377869,0.77,0.22,0.01,0.3,0.21,0.49,0.35,0.59,7
0.6135593220338983,0.65,0.0,0.49209586945436007,0.36,0.24,0.39,0.59,0.25,0.15,0.5,0.2,7
0.4749455337690632,0.5211267605633803,0.27,0.3957164711881693,0.57,0.14,0.3,0.66,0.21,0.13,0.0,0.0,7
0.4520547945205479,0.0,0.0,0.13564507904130546,0.73,0.27,0.0,0.55,0.36,0.09,0.2,0.0,7
0.42857142857142855,0.4423076923076923,0.19,0.5028046914839368,0.78,0.06,0.15,0.53,0.25,0.22,0.29,0.43,3
0.4358974358974359,0.0,1.03,0.7098419173890873,0.65,0.14,0.21,0.72,0.16,0.12,0.58,0.17,1
0.4875,0.0,0.0,0.49515553289138203,0.64,0.03,0.33,0.49,0.23,0.28,0.0,0.0,7
0.5096153846153846,0.0,1.51,0.1626721060683325,0.3,0.23,0.47,0.85,0.09,0.06,0.0,0.0,7
0.6875,0.0,0.0,0.1550229474757777,0.77,0.23,0.0,0.64,0.23,0.14,0.0,0.0,7
0.4279749478079332,0.5454545454545454,0.52,0.4059153493115758,0.85,0.07,0.08,0.58,0.22,0.2,0.57,0.36,7
0.4989010989010989,0.2962962962962963,0.73,0.4416114227434983,0.63,0.07,0.3,0.69,0.09,0.22,0.44,0.44,7
0.20512820512820512,0.0,0.0,0.3559408465068843,0.63,0.38,0.0,0.5,0.25,0.25,0.0,0.0,7
0.4386645962732919,0.0,0.0,0.5196328403875574,0.3,0.14,0.56,0.66,0.16,0.18,0.0,0.0,7
0.2222222222222222,0.0,0.0,0.09688934217236105,0.75,0.0,0.25,0.25,0.75,0.0,0.0,0.0,7
0.20502092050209206,0.0,0.0,0.5446200917899032,0.88,0.08,0.04,0.41,0.39,0.2,0.46,0.31,6
0.4262078093977498,0.29411764705882354,0.46,0.6068332483426824,0.77,0.09,0.14,0.78,0.12,0.1,0.35,0.18,2
0.5567567567567567,0.1,0.0,0.23508414074451814,0.47,0.15,0.39,0.83,0.07,0.11,0.3,0.2,7
0.5325301204819277,0.0,0.0,0.6037735849056605,0.78,0.15,0.07,0.52,0.3,0.18,0.46,0.31,7
0.4963887065003283,0.0,0.69,0.6211116777154514,0.74,0.18,0.08,0.54,0.27,0.19,0.62,0.08,5
0.12,0.0,0.0,0.25446200917899037,0.67,0.33,0.0,0.33,0.33,0.33,0.0,0.0,7
0.5345195729537366,0.30952380952380953,0.49,0.3151453340132586,0.58,0.21,0.21,0.57,0.28,0.15,0.27,0.09,0
0.36286089238845143,0.24561403508771928,0.0,0.6675165731769507,0.89,0.04,0.07,0.56,0.16,0.28,0.21,0.21,1
0.5657894736842105,0.0,0.0,0.3595104538500766,0.24,0.14,0.62,0.4,0.4,0.2,0.0,0.0,7
0.3333333333333333,0.0,0.0,0.3498215196328404,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
0.3784246575342466,0.0,0.7,0.4059153493115758,0.63,0.2,0.17,0.6,0.27,0.13,0.0,0.0,7
0.19230769230769232,0.0,0.0,0.04742478327383988,0.8,0.2,0.0,0.8,0.2,0.0,0.0,1.0,7
0.39002932551319647,0.0,0.0,0.8546659867414585,0.28,0.06,0.66,0.78,0.16,0.06,0.0,0.0,7
0.5465116279069767,0.0,0.0,0.7450280469148395,1.0,0.0,0.0,0.47,0.36,0.17,0.0,0.0,7
0.3448275862068966,0.0,0.0,0.09535951045385008,0.3,0.2,0.5,0.6,0.4,0.0,0.0,0.0,7
0.48148148148148145,0.03333333333333333,0.0,0.5415604283528813,0.55,0.09,0.36,0.69,0.18,0.13,0.36,0.18,0
0.4637607704004055,0.0,0.31,0.5017848036715963,0.91,0.06,0.02,0.55,0.21,0.24,0.94,0.06,3
0.2857142857142857,0.0,0.0,0.0596634370219276,1.0,0.0,0.0,0.0,0.0,1.0,0.27,0.27,7
0.4072072072072072,0.2631578947368421,0.27,0.44977052524222344,0.65,0.24,0.12,0.86,0.11,0.03,0.21,0.26,3
0.5815602836879432,0.0,0.37,0.4416114227434983,0.37,0.38,0.25,0.44,0.27,0.29,0.0,0.0,7
0.5247524752475248,0.0,1.18,0.2972972972972973,0.42,0.3,0.28,0.55,0.11,0.34,0.0,0.0,7
0.5093062605752962,0.3333333333333333,0.25,0.5981642019377869,0.79,0.14,0.07,0.73,0.2,0.06,0.29,0.71,3
0.5093062605752962,0.3333333333333333,0.25,0.5981642019377869,0.79,0.14,0.07,0.73,0.2,0.06,0.29,0.71,3
0.2857142857142857,0.0,0.0,0.7450280469148395,0.64,0.11,0.25,0.5,0.43,0.07,0.17,0.33,7
0.4120054570259209,0.0,0.0,0.7123916369199388,0.73,0.09,0.18,0.84,0.1,0.06,0.33,0.53,7
0.6246153846153846,0.0,0.85,0.4140744518103009,0.51,0.3,0.19,0.45,0.4,0.15,0.64,0.32,3
0.30472103004291845,0.0,0.0,0.7450280469148395,0.85,0.13,0.03,0.72,0.14,0.14,0.6,0.2,7
0.4852459016393443,0.0,0.45,0.39979602243753193,0.68,0.07,0.25,0.63,0.1,0.27,0.78,0.22,2
0.35930047694753575,0.0,0.23,0.6460989291177971,0.65,0.13,0.22,0.85,0.12,0.03,0.3,0.7,7
0.34782608695652173,0.0,0.0,0.7450280469148395,0.38,0.5,0.13,0.25,0.5,0.25,0.0,0.0,7
0.449438202247191,0.19047619047619047,0.07,0.5655277919428864,0.82,0.16,0.02,0.59,0.16,0.25,0.0,0.0,7
0.4396341463414634,0.0,0.0,0.6063233044365121,0.63,0.24,0.12,0.56,0.31,0.14,0.0,0.0,7
0.4984894259818731,0.0,0.58,0.4997450280469149,0.65,0.24,0.11,0.47,0.28,0.25,0.92,0.08,7
0.2636363636363636,0.0,0.0,0.3472718001019888,0.85,0.15,0.0,0.43,0.28,0.3,0.0,0.0,7
0.45660377358490567,0.23076923076923078,0.0,0.3498215196328404,0.69,0.14,0.17,0.76,0.18,0.06,0.6,0.0,7
0.3248407643312102,0.0,0.0,0.2559918408975013,0.65,0.24,0.12,0.78,0.16,0.06,0.18,0.55,7
0.5279187817258884,0.2631578947368421,0.68,0.34931157572667015,0.83,0.05,0.13,0.41,0.25,0.34,0.78,0.11,3
0.3225806451612903,0.07692307692307693,0.0,0.40948495665476803,0.84,0.13,0.03,0.63,0.14,0.23,0.11,0.17,0
0.5708860759493671,0.0,0.0,0.46200917899031113,0.69,0.25,0.06,0.52,0.29,0.2,0.47,0.33,0
0.5836341756919374,0.0,0.73,0.5553289138194799,0.92,0.03,0.05,0.4,0.15,0.45,0.5,0.44,1
0.48,0.0,0.0,0.15043345232024477,0.75,0.17,0.08,0.67,0.25,0.08,0.13,0.38,7
0.2971014492753623,0.625,0.0,0.5436002039775625,0.76,0.22,0.02,0.66,0.22,0.12,0.0,0.14,7
0.3825,0.0,0.0,0.44977052524222344,0.78,0.16,0.06,0.4,0.32,0.28,0.0,0.0,7
0.30952380952380953,0.0,0.0,0.46863844977052527,0.58,0.42,0.0,0.23,0.27,0.5,0.4,0.2,7
0.4371069182389937,0.0,0.0,0.7088220295767466,0.5,0.25,0.24,0.63,0.27,0.1,0.22,0.44,7
0.43509789702683105,0.0,0.51,0.4084650688424274,0.49,0.28,0.23,0.62,0.16,0.22,0.0,0.0,7
0.45328542094455854,0.0,0.13,0.5104538500764917,0.71,0.2,0.08,0.63,0.29,0.08,0.0,0.0,7
0.40860215053763443,0.0,0.0,0.7450280469148395,0.61,0.32,0.08,0.58,0.29,0.13,0.0,0.0,7
0.375,0.0,0.0,0.14992350841407448,1.0,0.0,0.0,0.59,0.11,0.3,0.73,0.27,2
0.44751381215469616,0.0,0.0,0.4630290668026518,0.49,0.48,0.02,0.63,0.26,0.11,0.75,0.25,7
0.49375,0.0,0.0,0.7450280469148395,0.91,0.04,0.05,0.85,0.1,0.05,0.0,0.0,7
0.3436123348017621,0.0,0.0,0.3141254462009179,0.33,0.06,0.6,0.82,0.09,0.09,0.0,0.0,7
0.4124087591240876,0.5,0.0,0.552269250382458,0.9,0.08,0.02,0.84,0.15,0.01,0.43,0.14,1
0.279126213592233,0.0,0.41,0.3488016318204998,0.72,0.21,0.07,0.77,0.07,0.16,0.0,0.0,7
0.4,0.0,0.0,0.7450280469148395,0.69,0.06,0.25,0.69,0.19,0.13,0.0,0.0,7
0.5882352941176471,0.0,0.0,0.08210096889342172,0.7,0.3,0.0,0.6,0.2,0.2,0.38,0.38,7
0.4122681883024251,0.018867924528301886,0.0,0.44926058133605307,0.7,0.13,0.17,0.68,0.25,0.07,0.37,0.42,6
0.3177570093457944,0.0,0.0,0.2957674655787864,0.74,0.24,0.03,0.62,0.09,0.29,0.0,0.0,7
0.5393700787401575,0.0,0.19,0.5573686894441613,0.54,0.27,0.19,0.48,0.21,0.31,0.0,0.64,7
0.4337979094076655,0.3956043956043956,0.27,0.45945945945945954,0.63,0.1,0.27,0.75,0.15,0.09,0.4,0.33,7
0.5095785440613027,0.0,0.79,0.7037225905150434,0.53,0.2,0.28,0.49,0.39,0.12,0.0,0.0,7
0.3596698113207547,0.0,1.17,0.4161142274349822,0.73,0.13,0.14,0.7,0.08,0.22,0.0,0.0,7
0.3219178082191781,0.5555555555555556,0.0,0.7450280469148395,0.6,0.17,0.23,0.72,0.13,0.15,0.25,0.25,7
0.5976,0.0,0.31,0.7159612442631311,0.89,0.08,0.03,0.44,0.27,0.29,0.45,0.27,4
0.31896551724137934,0.0,0.0,0.7450280469148395,0.76,0.24,0.0,0.86,0.08,0.05,0.0,0.0,7
0.5,0.0,0.0,0.20448750637429883,0.38,0.25,0.38,0.63,0.0,0.38,0.0,0.0,7
0.5568862275449101,0.0,0.0,0.6211116777154514,0.2,0.49,0.3,0.58,0.28,0.14,0.0,0.0,7
0.4154929577464789,0.36904761904761907,0.08,0.7195308516063234,0.79,0.11,0.11,0.83,0.13,0.04,0.12,0.47,0
0.475,0.0,0.0,0.7450280469148395,0.79,0.11,0.11,0.11,0.37,0.53,0.0,0.0,7
0.4981684981684982,0.0,0.0,0.510963793982662,0.52,0.05,0.43,0.63,0.31,0.07,0.15,0.31,4
0.4203935599284436,0.1044776119402985,0.0,0.566547679755227,0.71,0.05,0.24,0.55,0.21,0.24,0.14,0.21,0
0.3220779220779221,0.39285714285714285,0.51,0.7154513003569608,0.74,0.16,0.1,0.59,0.21,0.2,0.56,0.28,7
0.3453957046190056,0.23684210526315788,0.2,0.6007139214686386,0.59,0.14,0.28,0.62,0.15,0.23,0.18,0.45,1
0.4807692307692308,0.0,0.0,0.35492095869454365,0.51,0.35,0.15,0.51,0.36,0.13,0.0,0.0,7
0.5189873417721519,0.0,0.0,0.44263131055583893,0.72,0.05,0.23,0.67,0.05,0.28,0.33,0.33,7
0.33088235294117646,0.0,0.0,0.36002039775624683,0.78,0.07,0.16,0.89,0.09,0.02,0.0,0.0,7
0.3125,0.0,0.0,0.4140744518103009,0.9,0.1,0.0,0.2,0.3,0.5,0.0,0.0,7
0.4283246977547496,0.0,0.61,0.5068842427332994,0.77,0.09,0.14,0.72,0.17,0.11,0.73,0.27,7
0.23170731707317074,0.1111111111111111,0.0,0.4069352371239164,0.53,0.37,0.11,0.53,0.37,0.11,0.0,0.0,7
0.528,0.07692307692307693,0.53,0.25446200917899037,0.44,0.09,0.47,0.79,0.15,0.06,0.5,0.13,6
0.5906432748538012,0.0,1.67,0.19938806731259562,0.58,0.36,0.06,0.63,0.34,0.03,0.5,0.13,7
0.4906832298136646,0.2647058823529412,0.3,0.40030596634370225,0.75,0.05,0.2,0.7,0.14,0.16,0.42,0.17,5
0.43119266055045874,0.0,0.0,0.255481896991331,0.79,0.17,0.04,0.7,0.06,0.23,0.75,0.08,7
0.40040241448692154,0.1724137931034483,1.13,0.49668536460989304,0.89,0.05,0.07,0.74,0.13,0.13,0.77,0.23,1
0.31645569620253167,0.0,0.74,0.49464558898521166,0.62,0.32,0.06,0.69,0.23,0.08,0.42,0.33,7
0.34306569343065696,0.0,0.0,0.3590005099439062,0.71,0.13,0.16,0.78,0.13,0.1,0.0,0.0,7
0.2597402597402597,0.0,0.0,0.509433962264151,0.58,0.22,0.2,0.87,0.13,0.0,0.33,0.42,7
0.48471290082028334,0.25862068965517243,0.1,0.5956144824069354,0.75,0.14,0.11,0.65,0.25,0.1,0.32,0.58,1
0.3906369915579432,0.3287671232876712,0.06,0.8133605303416624,0.78,0.11,0.11,0.7,0.16,0.14,0.24,0.53,7
0.43462897526501765,0.0,0.22,0.4161142274349822,0.78,0.15,0.07,0.34,0.37,0.28,0.0,0.0,7
0.3331497797356828,0.0,0.3,0.4926058133605304,0.79,0.12,0.1,0.7,0.17,0.13,0.0,0.0,7
0.44660194174757284,0.0,0.0,0.5033146353901071,0.22,0.63,0.15,0.37,0.37,0.26,0.0,0.0,7
0.35398230088495575,0.13333333333333333,0.0,0.7450280469148395,0.7,0.21,0.09,0.41,0.3,0.29,0.29,0.29,7
0.34701492537313433,0.0,0.0,0.7450280469148395,0.92,0.05,0.02,0.34,0.22,0.44,0.0,0.0,7
0.6923076923076923,0.0,0.0,0.1101478837327894,0.0,0.44,0.56,0.72,0.28,0.0,0.0,0.0,7
0.4859437751004016,0.0,0.0,0.4120346761856197,0.8,0.14,0.06,0.76,0.16,0.08,0.63,0.38,7
0.4481132075471698,0.0,0.0,0.7450280469148395,0.79,0.21,0.0,0.71,0.12,0.18,0.0,0.0,7
0.6,0.0,0.0,0.045385007649158586,1.0,0.0,0.0,0.33,0.0,0.67,0.0,0.0,7
0.4153846153846154,0.0,0.45,0.3957164711881693,0.56,0.31,0.13,0.39,0.2,0.41,0.17,0.33,7
0.49750830564784054,0.0,1.73,0.3890872004079552,0.77,0.1,0.13,0.7,0.17,0.13,0.86,0.09,7
0.46277278562259305,0.49056603773584906,0.09,0.5160632330443652,0.59,0.16,0.25,0.78,0.15,0.08,0.36,0.64,7
0.46405228758169936,0.0,0.0,0.3054563997960225,0.46,0.23,0.31,0.7,0.25,0.04,0.0,0.0,7
0.39136690647482014,0.1875,0.0,0.6129525752167262,0.78,0.12,0.1,0.68,0.11,0.21,0.21,0.5,3
0.3983050847457627,0.0,0.0,0.7450280469148395,0.79,0.21,0.0,0.49,0.36,0.15,0.0,0.0,7
0.402020202020202,0.0,0.0,0.6496685364609894,0.75,0.07,0.18,0.9,0.06,0.04,0.25,0.5,3
0.44450800915331806,0.034482758620689655,0.48,0.5558388577256502,0.85,0.04,0.11,0.67,0.16,0.17,0.47,0.33,3
0.22985781990521326,0.0,0.0,0.61907190209077,0.85,0.1,0.05,0.21,0.2,0.6,0.0,0.0,7
0.3721556886227545,0.17557251908396945,0.17,0.6522182559918409,0.84,0.06,0.09,0.54,0.21,0.25,0.23,0.5,1
0.4067796610169492,0.0,0.77,0.46251912289648145,0.54,0.08,0.38,0.71,0.17,0.13,0.36,0.0,7
0.09375,0.0,0.0,0.21315655277919435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
0.33530571992110453,0.0,0.0,0.6496685364609894,0.89,0.1,0.01,0.69,0.19,0.12,0.15,0.15,7
0.5,0.0,0.0,0.41254462009178994,0.77,0.05,0.18,0.39,0.34,0.27,0.2,0.2,7
0.5059786028949025,0.22916666666666666,0.39,0.5548189699133096,0.8,0.1,0.1,0.6,0.19,0.21,0.46,0.39,0
0.415625,0.0,0.35,0.5135135135135136,0.93,0.07,0.0,0.4,0.41,0.19,0.89,0.11,7
0.5117591721542804,0.28695652173913044,0.2,0.4579296277409485,0.45,0.13,0.41,0.68,0.13,0.2,0.71,0.29,3
0.46219931271477666,0.5,0.43,0.50790413054564,0.94,0.04,0.02,0.58,0.16,0.26,0.35,0.65,7
0.422360248447205,0.0,0.0,0.5099439061703214,0.63,0.26,0.1,0.37,0.31,0.32,0.0,0.0,7
0.3992419456727732,0.11627906976744186,0.0,0.6119326874043857,0.85,0.03,0.12,0.53,0.31,0.16,0.22,0.44,1
0.3904109589041096,0.625,0.0,0.14533401325854156,0.35,0.07,0.58,0.89,0.11,0.0,0.44,0.22,7
0.7182320441988951,0.0,0.7,0.3401325854156043,0.7,0.09,0.21,0.62,0.26,0.13,0.0,0.0,7
0.33661417322834647,0.5,0.33,0.7450280469148395,0.85,0.06,0.08,0.6,0.07,0.33,0.67,0.33,7
0.3880597014925373,0.0,0.0,0.45130035696073434,0.94,0.04,0.02,0.48,0.15,0.37,0.25,0.25,1
0.45073375262054505,0.18181818181818182,0.21,0.4900560938296788,0.55,0.21,0.24,0.66,0.28,0.07,0.45,0.45,2
0.35,0.0,0.0,0.18663946965833758,1.0,0.0,0.0,0.07,0.07,0.86,0.0,0.0,7
0.3874538745387454,0.0,0.29,0.2988271290158083,0.57,0.2,0.23,0.6,0.27,0.13,0.0,0.0,7
0.37746478873239436,0.0,0.47,0.29678735339112705,0.6,0.15,0.25,0.78,0.13,0.08,0.0,0.0,7
0.36082474226804123,0.0,0.0,0.2605813360530342,0.83,0.16,0.01,0.6,0.21,0.19,0.35,0.15,7
0.363395225464191,0.35135135135135137,0.0,0.6017338092809792,0.85,0.06,0.09,0.64,0.2,0.15,0.09,0.27,7
0.38596491228070173,0.2727272727272727,0.45,0.5415604283528813,0.86,0.05,0.09,0.66,0.16,0.19,0.18,0.35,7
0.48148148148148145,0.0,0.31,0.512493625701173,0.78,0.11,0.11,0.76,0.15,0.09,0.5,0.29,7
0.42659974905897113,0.2,0.17,0.7450280469148395,0.83,0.05,0.12,0.55,0.31,0.14,0.52,0.43,7
0.4088669950738916,0.3055555555555556,0.0,0.4171341152473229,0.63,0.18,0.19,0.68,0.25,0.07,0.18,0.14,0
0.7058823529411765,0.0,0.0,0.7450280469148395,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,7
0.3020833333333333,0.0,0.0,0.7450280469148395,0.1,0.1,0.79,0.9,0.07,0.03,0.0,0.0,7
